2065,Donje Dragovlje,0,132
2066,Gornji Dušnik,0,132
2067,Gornje Dragovlje,0,132
2068,Ličje,0,132
2069,Samarnica,0,122
2070,Donji Prisjan,0,122
2071,Komarica,0,122
2072,Mali Vrtop,0,132
2073,Veliki Vrtop,0,132
2074,Mali Krčimir,0,132
2075,Ćurkovica,0,86
2076,Mačkatica,0,86
2077,Gornje Romanovce,0,86
2078,Mlačište,0,170
2079,Rajčetine,0,170
2080,Pavličina,0,170
2081,Bitvrđa,0,86
2082,Brod,0,170
2083,Obradovce,0,170
2084,Jovanovce,0,170
2085,Krstićevo,0,170
2086,Gornji Dejan,0,122
2087,Zlatićevo,0,122
2088,Zavidince,0,18
2089,Veliki Krčimir,0,132
2090,Štrbovac,0,18
2091,Dolac (Selo),0,62
2092,Modra Stena,0,18
2093,Bogdanovac,0,18
2094,Divljana,0,62
2095,Bancarevo,0,150
2096,Miljkovac,0,67
2097,Veta,0,62
2098,Šuman Topla,0,67
2099,Balanovac,0,67
2100,Lasovo,0,100
2101,Bulinovac,0,67
2102,Rgošte,0,67
2103,Grezna,0,67
2104,Valevac,0,67
2105,Gornja Bela Reka,0,100
2106,Marinovac,0,100
2107,Špaj,0,62
2108,Crveni Breg,0,62
2109,Vrgudinac,0,62
2110,Okruglica,0,102
2111,Tijovac,0,102
2112,Gulijan,0,102
2113,Vlasina Okruglica,0,86
2114,Moklište,0,62
2115,Gornji Rinj,0,62
2116,Donji Rinj,0,62
2117,Gornje Krnjino,0,18
2118,Lozan,0,102
2119,Ponor,0,67
2120,Kambelevac,0,18
2121,Žlne,0,67
2122,Štipina,0,67
2123,Pasjač,0,116
2124,Kaličina,0,67
2125,Ravna,0,67
2126,Trnovac,0,67
2127,Zagrađe,0,100
2128,Gornje Zuniče,0,67
2129,Zlatance,0,170
2130,Darkovce,0,170
2131,Vlasina Stojkovićeva,0,86
2132,Jabukovik,0,170
2133,Kostur,0,116
2134,Gradska,0,170
2135,Pržojne,0,122
2136,Gornji Orah,0,122
2137,Dol,0,18
2138,Krivi Del,0,170
2139,Stranjevo,0,122
2140,Grnčar,0,18
2141,Linovo,0,18
2142,Donja Koritnica,0,62
2143,Gornja Koritnica,0,62
2144,Bežište,0,62
2145,Radosin,0,18
2146,Provaljenik,0,18
2147,Bratiševac,0,18
2148,Donji Striževac,0,18
2149,Gornji Striževac,0,18
2150,Suračevo,0,18
2151,Kolunica,0,86
2152,Groznatovci,0,86
2153,Palja,0,86
2154,Rakov Dol,0,18
2155,Radinjince,0,18
2156,Gorčince,0,18
2157,Kaluđerevo,0,18
2158,Vojnici,0,18
2159,Valniš,0,18
2160,Vava,0,18
2161,Kremenica,0,62
2162,Periš,0,102
2163,Miranovačka Kula,0,62
2164,Jalovik Izvor,0,67
2165,Gornja Kamenica,0,67
2166,Gornja Glama,0,62
2167,Babin Kal,0,62
2168,Ljubatovica,0,62
2169,Pajež,0,62
2170,Miranovac,0,62
2171,Šesti Gabar,0,67
2172,Štrbac,0,67
2173,Lokva,0,67
2174,Radičevac,0,67
2175,Ošljane,0,67
2176,Čiflik,0,62
2177,Osmakova,0,116
2178,Orlja,0,116
2179,Bazovik,0,116
2180,Vrtovac,0,67
2181,Crvenčevo,0,116
2182,Ćuštica,0,67
2183,Novo Korito,0,67
2184,Aldinac,0,67
2185,Gamzigrad,0,100
2186,Tanda,0,89
2187,Topla,0,89
2188,Šljivar,0,100
2189,Rtkovo,0,98
2190,Popovica,0,94
2191,Mosna,0,146
2192,Golubinje,0,146
2193,Miroč,0,146
2194,Prlita,0,100
2195,Halovo,0,100
2196,Mala Kamenica,0,94
2197,Šarkamen,0,94
2198,Vratna,0,94
2199,Karbulovo,0,94
2200,Malajnica,0,94
2201,Veliki Jasenovac,0,100
2202,Tabakovac,0,100
2203,Klenovac,0,100
2204,Tamnič,0,94
2205,Vidrovac,0,94
2206,Dušanovac,0,94
2207,Velika Kamenica,0,98
2208,Kupuzište,0,98
2209,Ljubičevac,0,98
2210,Manastirica,0,98
2211,Novi Sip,0,98
2212,Vuči Del,0,18
2213,Sinja Glava,0,116
2214,Barje Čiflik,0,116
2215,Rakita,0,18
2216,Berin Izvor,0,18
2217,Našuškovica,0,18
2218,Kusa Vrana,0,141
2219,Berovica,0,116
2220,Rajac,0,94
2221,Berilovac,0,116
2222,Novi Zavoj,0,116
2223,Vrapča,0,141
2224,Vojnegovac,0,116
2225,Veliki Jovanovac,0,116
2226,Trnjana,0,116
2227,Gornja Držina,0,116
2228,Srećkovac,0,116
2229,Mali Jovanovac,0,116
2230,Kumanovo,0,116
2231,Rudinje,0,116
2232,Nišor,0,116
2233,Koprivštica,0,116
2234,Pokrevenik,0,116
2235,Topli Do,0,116
2236,Gostuša,0,116
2237,Gojin Dol,0,141
2238,Željuša,0,141
2239,Prača,0,141
2240,Beleš,0,141
2241,Paskašija,0,141
2242,Donja Nevlja,0,141
2243,Bilo,0,141
2244,Verzar,0,141
2245,Rsovci,0,116
2246,Gulenovci,0,141
2247,Brlog,0,116
2248,Protopopinci,0,141
2249,Izatovci,0,141
2250,Braćevci,0,141
2251,Rosomač,0,116
2252,Mazgoš,0,141
2253,Dojkinci,0,116
2254,Crnomasnica,0,94
2255,Smedovac,0,94
2256,Mokranje,0,94
2257,Veljkovo,0,94
2258,Kovilovo,0,94
2259,Srbovo,0,94
2260,Vajuga,0,98
2261,Kostol,0,98
2262,Selanac,0,130
2263,Velika Vrbica,0,98
2264,Donji Krivodol,0,141
2265,Radoinja,0,78
2266,Grdovići,0,16
2267,Luke,0,65
2268,Staro Momčilovo,0,144
2269,Ljubić,0,97
2270,Ritošići,0,36
2271,Kukurovići,0,36
2272,Sakar,0,112
2273,Culine,0,112
2274,Donja Trešnjica,0,112
2275,Voljevci,0,112
2276,Crnča,0,130
2277,Brasina,0,112
2278,Trbušnica,0,37
2279,Krajišnici,0,37
2280,Lozničko Polje,0,37
2281,Baščeluci,0,37
2282,Paskovac,0,37
2283,Ploča,0,37
2284,Klupci,0,37
2285,Runjani,0,37
2286,Zabrđe,0,36
2287,Krnjača,0,36
2288,Požegrmac,0,36
2289,Panjak,0,61
2290,Rastište,0,23
2291,Brštica,0,63
2292,Lonjin,0,130
2293,Rujevac,0,130
2294,Kržava,0,63
2295,Gornja Borina,0,37
2296,Voćnjak,0,37
2297,Jelav,0,37
2298,Kostajnik,0,63
2299,Kozjak,0,37
2300,Grnčara,0,37
2301,Donje Nedeljice,0,37
2302,Gornji Dobrić,0,37
2303,Bradić,0,37
2304,Dvorska,0,63
2305,Donji Dobrić,0,37
2306,Likodra,0,63
2307,Duboko,0,130
2308,Postenje,0,130
2309,Banjevac,0,63
2310,Tomanj,0,63
2311,Lipenović,0,63
2312,Kršanje,0,61
2313,Podnemić,0,130
2314,Donja Ljuboviđa,0,130
2315,Šljivova,0,63
2316,Gornja Ljuboviđa,0,130
2317,Tolisavac,0,63
2318,Vrbić,0,63
2319,Gornje Nedeljice,0,37
2320,Simino Brdo,0,37
2321,Čokešina,0,37
2322,Joševa,0,37
2323,Petkovica,0,106
2324,Krasava,0,63
2325,Brezovice,0,63
2326,Salaš Crnobarski,0,22
2327,Očage,0,22
2328,Zabrdnji Toci,0,12
2329,Donje Babine,0,12
2330,Miliješ,0,36
2331,Crnuzi,0,36
2332,Dobrilovići,0,36
2333,Kamena Gora,0,12
2334,Karoševina,0,12
2335,Junčevići,0,12
2336,Crkveni Toci,0,12
2337,Zvijezd,0,12
2338,Osoje,0,12
2339,Seljane,0,12
2340,Čauševići,0,12
2341,Kalafati,0,36
2342,Semegnjevo,0,148
2343,Đurašići,0,12
2344,Seljašnica,0,12
2345,Hrta,0,12
2346,Skokuće,0,12
2347,Mijoska,0,12
2348,Džurovo,0,12
2349,Ratajska,0,12
2350,Kratovo,0,36
2351,Mataruge,0,12
2352,Vinicka,0,12
2353,Gornja Trešnjica,0,130
2354,Miljevići,0,12
2355,Koševine,0,12
2356,Čelice,0,78
2357,Ivezići,0,12
2358,Bjelahova,0,12
2359,Pranjci,0,12
2360,Brvine,0,12
2361,Potok,0,12
2362,Taševo,0,12
2363,Rasno,0,12
2364,Jelača,0,36
2365,Stublo,0,148
2366,Drlače,0,130
2367,Caparić,0,130
2368,Carina,0,152
2369,Leović,0,130
2370,Mala Reka,0,23
2371,Solotuša,0,23
2372,Strmovo,0,23
2373,Grčić,0,130
2374,Gornja Orovica,0,130
2375,Savković,0,130
2376,Orovička Planina,0,130
2377,Skadar,0,152
2378,Bratačić,0,152
2379,Filipovići,0,37
2380,Mojković,0,63
2381,Donja Badanja,0,37
2382,Ribarice,0,37
2383,Milina,0,37
2384,Gornja Badanja,0,37
2385,Bela Reka,0,106
2386,Trbosilje,0,37
2387,Radovašnica,0,106
2388,Belotić,0,152
2389,Gornja Sipulja,0,37
2390,Culjković,0,106
2391,Zasavica I,0,73
2392,Duvanište,0,106
2393,Zasavica Ii,0,73
2394,Raduša,0,61
2395,Višesava,0,23
2396,Okletac,0,23
2397,Strmac,0,61
2398,Obajgora,0,23
2399,Gornje Košlje,0,130
2400,Osečina (Selo),0,152
2401,Pridoli,0,23
2402,Pear,0,61
2403,Suvodanje,0,93
2404,Zarožje,0,23
2405,Sirdija,0,152
2406,Dragijevica,0,152
2407,Konjuša,0,152
2408,Cvetulja,0,63
2409,Bukor,0,106
2410,Rumska,0,106
2411,Volujac,0,106
2412,Pocerski Metković,0,106
2413,Slepčević,0,106
2414,Bogosavac,0,106
2415,Sinošević,0,106
2416,Uzveće,0,22
2417,Tabanović,0,106
2418,Pravoševo,0,12
2419,Dokmir,0,38
2420,Donji Tavankut,0,24
2421,Ključ,0,95
2422,Tripkova,0,148
2423,Sviloš,0,35
2424,Grabovo,0,35
2425,Zavinograđe,0,12
2426,Radobuđa,0,16
2427,Lučice,0,12
2428,Grobnice,0,12
2429,Hisardžik,0,12
2430,Rutoši,0,78
2431,Dobroselica,0,148
2432,Branešci,0,148
2433,Seništa,0,78
2434,Donji Stranjani,0,12
2435,Kaćevo,0,12
2436,Kosatica,0,12
2437,Draževići,0,78
2438,Rudine,0,148
2439,Alin Potok,0,148
2440,Negbina,0,78
2441,Golovo,0,148
2442,Tutiće,0,45
2443,Grgaje,0,45
2444,Višnjeva,0,45
2445,Drmanovići,0,78
2446,Vraneša,0,78
2447,Burađa,0,78
2448,Rakovica,0,148
2449,Amzići,0,78
2450,Gornje Goračiće,0,12
2451,Vilovi,0,78
2452,Caričina,0,45
2453,Vujinovača,0,93
2454,Radijevići,0,78
2455,Akmačići,0,78
2456,Nikojevići,0,61
2457,Debelja,0,78
2458,Gostilje,0,148
2459,Skržuti,0,61
2460,Zbojštica,0,61
2461,Drežnik,0,61
2462,Vrutci,0,61
2463,Keserovina,0,61
2464,Lještansko,0,23
2465,Stapari,0,61
2466,Zaglavak,0,23
2467,Stanina Reka,0,93
2468,Tuđin,0,152
2469,Osladić,0,93
2470,Mijači,0,93
2471,Bobova,0,93
2472,Vragočanica,0,93
2473,Sitarice,0,93
2474,Godečevo,0,105
2475,Kačer,0,61
2476,Makovište,0,105
2477,Sovač,0,93
2478,Tubravić,0,93
2479,Majinović,0,93
2480,Taor,0,93
2481,Gornja Bukovica,0,93
2482,Tupanci,0,93
2483,Balinović,0,93
2484,Stubo,0,93
2485,Beomužević,0,93
2486,Mrovska,0,119
2487,Goločelo,0,145
2488,Miličinica,0,93
2489,Nakučani,0,106
2490,Vukošić,0,119
2491,Matijevac,0,119
2492,Gornja Vranjska,0,106
2493,Jevremovac,0,106
2494,Ševarice,0,106
2495,Pocerski Pričinović,0,106
2496,Mala Vranjska,0,106
2497,Oglađenovac,0,93
2498,Ljutice,0,145
2499,Krnule,0,119
2500,Lojanice,0,119
2501,Jelenča,0,106
2502,Donje Leskovice,0,93
2503,Mišar,0,106
2504,Drijetanj,0,61
2505,Buar,0,61
2506,Ljubanje,0,61
2507,Gostinica,0,61
2508,Donja Pološnica,0,105
2509,Gornja Pološnica,0,105
2510,Paklje,0,93
2511,Donja Bukovica,0,93
2512,Jovanja,0,93
2513,Sandalj,0,93
2514,Ribaševina,0,61
2515,Godljevo,0,105
2516,Paramun,0,105
2517,Doliće,0,45
2518,Cikote,0,105
2519,Radanovci,0,105
2520,Galovići,0,105
2521,Gornje Leskovice,0,93
2522,Zlatarić,0,93
2523,Strmna Gora,0,93
2524,Sedlari,0,93
2525,Kotešica,0,93
2526,Rađevo Selo,0,93
2527,Mali Bošnjak,0,145
2528,Brdarica,0,145
2529,Mehovine,0,119
2530,Družetić,0,145
2531,Bobovik,0,119
2532,Jalovik,0,119
2533,Skupljen,0,119
2534,Vučevica,0,119
2535,Mrđenovac,0,106
2536,Jazovnik,0,119
2537,Krnić,0,119
2538,Trbušac,0,119
2539,Zvezd,0,119
2540,Predvorica,0,106
2541,Vitojevci,0,101
2542,Miokus,0,106
2543,Dragojevac,0,119
2544,Crvsko,0,45
2545,Miševići,0,78
2546,Komarani,0,78
2547,Šušure,0,45
2548,Donje Lopiže,0,45
2549,Družiniće,0,45
2550,Močioci,0,65
2551,Klekova,0,65
2552,Severovo,0,16
2553,Dujke,0,45
2554,Zaječiće,0,45
2555,Medare,0,45
2556,Ponorac,0,45
2557,Tisovica,0,78
2558,Grivska,0,16
2559,Krće,0,45
2560,Bačija,0,45
2561,Kladnica,0,45
2562,Vrsjenice,0,45
2563,Maskova,0,65
2564,Šarenik,0,65
2565,Rečice,0,133
2566,Gorobilje,0,133
2567,Pogled,0,16
2568,Potočanje,0,61
2569,Ponikovica,0,61
2570,Gubin Do,0,61
2571,Kosjerić (Selo),0,105
2572,Potpeće,0,61
2573,Krvavci,0,61
2574,Lelići,0,61
2575,Brajkovići,0,105
2576,Stojići,0,105
2577,Zabrdica,0,93
2578,Drenovci,0,105
2579,Vranjani,0,133
2580,Kozličić,0,93
2581,Jazovik,0,93
2582,Gornja Grabovica,0,93
2583,Degurić,0,93
2584,Bujačić,0,93
2585,Blizonje,0,93
2586,Gorjani,0,61
2587,Bjelotići,0,61
2588,Tvrdići,0,133
2589,Tubići,0,105
2590,Mrčići,0,105
2591,Bjeloperica,0,105
2592,Zdravčići,0,133
2593,Dobrodo,0,61
2594,Zaselje,0,133
2595,Uzići,0,133
2596,Kalenići,0,133
2597,Skakavci,0,105
2598,Zarube,0,93
2599,Prijezdić,0,93
2600,Petnica,0,93
2601,Gorić,0,93
2602,Klinci,0,93
2603,Dupljaj,0,93
2604,Paune,0,93
2605,Babina Luka,0,93
2606,Zukve,0,145
2607,Gola Glava,0,93
2608,Tulari,0,38
2609,Kožuar,0,38
2610,Brestač,0,17
2611,Mesarci,0,119
2612,Kalinovac,0,38
2613,Suvo Selo,0,119
2614,Vukona,0,38
2615,Velika Ježevica,0,133
2616,Rupeljevo,0,133
2617,Visibaba,0,133
2618,Čestobrodica,0,133
2619,Subjel,0,105
2620,Dražinovići,0,133
2621,Tometino Polje,0,133
2622,Glumač,0,133
2623,Mušići,0,105
2624,Robaje,0,95
2625,Krčmar,0,95
2626,Osečenica,0,95
2627,Šušeoka,0,95
2628,Lukavac,0,93
2629,Gvozdenović,0,38
2630,Klanica,0,93
2631,Rasna,0,133
2632,Bakionica,0,133
2633,Tolić,0,95
2634,Donja Dobrinja,0,133
2635,Godovik,0,133
2636,Duškovci,0,133
2637,Mala Ježevica,0,133
2638,Prijanovići,0,133
2639,Loret,0,133
2640,Srednja Dobrinja,0,133
2641,Đurđevac,0,95
2642,Gornji Lajkovac,0,95
2643,Vrhovine,0,38
2644,Radobić,0,95
2645,Stepanje,0,82
2646,Čučuge,0,38
2647,Trlić,0,38
2648,Beljin,0,119
2649,Vukićevica,0,47
2650,Dren,0,47
2651,Ljubinić,0,47
2652,Gunjevac,0,38
2653,Šuljam,0,73
2654,Mala Remeta,0,127
2655,Mićunovo,0,25
2656,Rivica,0,127
2657,Stari Ledinci,0,59
2658,Njegoševo,0,25
2659,Bačko Dušanovo,0,24
2660,Neradin,0,127
2661,Mali Radinci,0,101
2662,Žarkovac,0,101
2663,Šatrinci,0,127
2664,Velika Remeta,0,127
2665,Dobrodol,0,127
2666,Krušedol Prnjavor,0,127
2667,Krušedol Selo,0,127
2668,Svetićevo,0,25
2669,Kavilo,0,25
2670,Doline,0,3
2671,Jarkovci,0,74
2672,Pilatovići,0,133
2673,Mali Pesak,0,3
2674,Sterijino,0,1
2675,Vojvoda Zimonić,0,3
2676,Boroštica,0,140
2677,Tuzinje,0,45
2678,Đerekare,0,140
2679,Deretin,0,65
2680,Bogojevići,0,16
2681,Vrane,0,16
2682,Vigošte,0,16
2683,Čibutkovica,0,49
2684,Stupčevići,0,16
2685,Virovo,0,16
2686,Stup,0,45
2687,Žitniće,0,45
2688,Gornja Kravarica,0,118
2689,Donja Kravarica,0,118
2690,Ervenice,0,140
2691,Baćica,0,140
2692,Lipica,0,140
2693,Gujiće,0,140
2694,Žabren,0,45
2695,Pružanj,0,140
2696,Draževiće,0,45
2697,Rti,0,118
2698,Beli Kamen,0,118
2699,Guča (Selo),0,118
2700,Kumanica,0,65
2701,Komadine,0,65
2702,Dučalovići,0,118
2703,Popadić,0,95
2704,Bedina Varoš,0,65
2705,Sveštica,0,65
2706,Gugalj,0,133
2707,Gojna Gora,0,88
2708,Bogdanica,0,88
2709,Puhovo,0,118
2710,Lopaš,0,133
2711,Dljin,0,118
2712,Mionica (Selo),0,95
2713,Bajevac,0,82
2714,Virovac,0,95
2715,Paštrić,0,95
2716,Vrtiglav,0,95
2717,Nepričava,0,82
2718,Komanice,0,95
2719,Maljević,0,95
2720,Donji Mušić,0,95
2721,Lučani (Selo),0,118
2722,Tučkovo,0,133
2723,Krstac,0,118
2724,Lisice,0,118
2725,Družetići,0,88
2726,Lis,0,118
2727,Rošci,0,97
2728,Jančići,0,97
2729,Rubribreza,0,82
2730,Gornji Mušić,0,95
2731,Koštunići,0,88
2732,Berkovac,0,95
2733,Rakari,0,95
2734,Ba,0,64
2735,Vračević,0,82
2736,Dučić,0,95
2737,Lajkovac (Selo),0,82
2738,Bogdanovica,0,38
2739,Murgaš,0,38
2740,Trnjaci,0,38
2741,Stublenica,0,38
2742,Paljuvi,0,38
2743,Lončanik,0,38
2744,Milorci,0,38
2745,Trstenica,0,47
2746,Brović,0,47
2747,Šarbane,0,38
2748,Urovci,0,47
2749,Krtinska,0,47
2750,Zvečka,0,47
2751,Piroman,0,47
2752,Veliko Polje,0,47
2753,Petrovčić,0,173
2754,Progar,0,173
2755,Negrišori,0,118
2756,Međuvršje,0,97
2757,Veliševac,0,64
2758,Donji Lajkovac,0,82
2759,Bošnjanović,0,64
2760,Kadina Luka,0,64
2761,Babajić,0,64
2762,Županjac,0,49
2763,Cvetanovac,0,64
2764,Tijanje,0,118
2765,Zeoke,0,118
2766,Pakovraće,0,97
2767,Vidova,0,97
2768,Prijevor,0,97
2769,Miokovci,0,97
2770,Grab,0,118
2771,Parmenac,0,97
2772,Gukoš,0,64
2773,Latković,0,64
2774,Jajčić,0,64
2775,Namga,0,140
2776,Barzilovica,0,49
2777,Moravci,0,64
2778,Pavlje,0,139
2779,Rvati,0,47
2780,Kalenić,0,38
2781,Poljane,0,47
2782,Mislođin,0,47
2783,Boljevci,0,173
2784,Bečmen,0,173
2785,Dobanovci,0,173
2786,Šopić,0,49
2787,Konatice,0,47
2788,Jasenak,0,47
2789,Jakovo,0,173
2790,Tunovo,0,139
2791,Pope,0,140
2792,Lukavica,0,140
2793,Čarovina,0,140
2794,Baljen,0,140
2795,Župa,0,140
2796,Ruđa,0,140
2797,Smoluća,0,140
2798,Blaca,0,140
2799,Dojinoviće,0,139
2800,Janča,0,139
2801,Radaljica,0,139
2802,Donji Dubac,0,118
2803,Paljevo,0,140
2804,Kuzmičevo,0,139
2805,Milatovići,0,118
2806,Guberevci,0,118
2807,Orlja Glava,0,4
2808,Vlasteljice,0,118
2809,Jeliće,0,140
2810,Popiće,0,140
2811,Šavci,0,139
2812,Bajevica,0,139
2813,Rajčinoviće,0,139
2814,Veseniće,0,140
2815,Ivanča,0,139
2816,Varevo,0,139
2817,Vrapče,0,140
2818,Žunjeviće,0,139
2819,Pobrđe,0,139
2820,Oholje,0,139
2821,Vojniće,0,139
2822,Šaronje,0,139
2823,Bekova,0,139
2824,Mlanča,0,4
2825,Premeća,0,97
2826,Bzovik,0,4
2827,Sebimilje,0,27
2828,Žaočani,0,97
2829,Lazac,0,4
2830,Jezdina,0,97
2831,Gornja Gorevnica,0,97
2832,Lozanj,0,88
2833,Brančić,0,64
2834,Beršići,0,88
2835,Gornji Branetići,0,88
2836,Lalinci,0,64
2837,Donji Banjani,0,64
2838,Dići,0,64
2839,Ivanovci,0,64
2840,Liplje,0,64
2841,Ozrem,0,88
2842,Štavica,0,64
2843,Poljanice,0,64
2844,Atenica,0,97
2845,Kozelj,0,64
2846,Kulinovci,0,97
2847,Milićevci,0,97
2848,Donji Branetići,0,88
2849,Ločevci,0,88
2850,Ljevaja,0,88
2851,Banjica,0,97
2852,Rakova,0,97
2853,Šarani,0,88
2854,Šutci,0,64
2855,Mali Crljeni,0,49
2856,Kalanjevci,0,64
2857,Vrbovno,0,49
2858,Šiljakovac,0,40
2859,Sokolovo,0,49
2860,Arapovac,0,49
2861,Rožanci,0,40
2862,Baćevac,0,40
2863,Pećani,0,110
2864,Viljuša,0,97
2865,Konjevići,0,97
2866,Semedraž,0,88
2867,Prislonica,0,97
2868,Baluga (Ljubićska),0,97
2869,Vapa,0,97
2870,Kalimanići,0,88
2871,Klatičevo,0,88
2872,Brusnica,0,88
2873,Ljutovnica,0,88
2874,Trudelj,0,88
2875,Šilopaj,0,88
2876,Progoreoci,0,15
2877,Živkovci,0,64
2878,Garaši,0,15
2879,Stančići,0,97
2880,Donja Trepča,0,97
2881,Velereč,0,88
2882,Kukići,0,97
2883,Mojsinje,0,97
2884,Lunjevica,0,88
2885,Bosuta,0,15
2886,Boždarevac,0,40
2887,Prkosava,0,49
2888,Manić,0,40
2889,Tulež,0,15
2890,Lisović,0,40
2891,Borča,0,179
2892,Padinska Skela,0,179
2893,Slankamenački Vinogradi,0,74
2894,Siget,0,33
2895,Golice,0,139
2896,Mur,0,139
2897,Izbice,0,139
2898,Građanoviće,0,139
2899,Sudsko Selo,0,139
2900,Gornja Tušimlja,0,139
2901,Srednja Tušimlja,0,139
2902,Tepeče,0,4
2903,Lopatnica,0,4
2904,Pekčanica,0,4
2905,Kačulice,0,97
2906,Vrdila,0,4
2907,Nosoljin,0,27
2908,Draganići,0,27
2909,Panojeviće,0,27
2910,Bapsko Polje,0,4
2911,Progorelica,0,4
2912,Mrsać,0,4
2913,Rajetiće,0,139
2914,Kašalj,0,139
2915,Supnje,0,27
2916,Beoci,0,27
2917,Kraviće,0,27
2918,Bela Stena,0,27
2919,Tadenje,0,4
2920,Lozno,0,4
2921,Obrva,0,4
2922,Vukosavci,0,15
2923,Musina Reka,0,4
2924,Jarčujak,0,4
2925,Miločaj,0,4
2926,Čibukovac,0,4
2927,Biočin,0,27
2928,Brvenik Naselje,0,27
2929,Radošiće,0,27
2930,Korlaće,0,27
2931,Kurići,0,27
2932,Mure,0,27
2933,Popovići,0,4
2934,Grdica,0,4
2935,Donja Gorevnica,0,97
2936,Ostra,0,97
2937,Vujetinci,0,97
2938,Bečanj,0,97
2939,Svračkovci,0,88
2940,Gornja Vrbava,0,88
2941,Gornja Crnuća,0,88
2942,Donja Vrbava,0,88
2943,Katrga,0,97
2944,Donja Crnuća,0,88
2945,Gornja Trešnjevica,0,15
2946,Manojlovci,0,69
2947,Misača,0,15
2948,Donja Trešnjevica,0,69
2949,Gornja Šatornja,0,69
2950,Brezovac,0,15
2951,Dučina,0,162
2952,Babe,0,162
2953,Parcani,0,162
2954,Ovča,0,179
2955,Tavnik,0,4
2956,Bumbarevo Brdo,0,44
2957,Borač,0,44
2958,Cvetke,0,4
2959,Blaznava,0,69
2960,Ljuljaci,0,44
2961,Ramaća,0,71
2962,Oplanić,0,44
2963,Masloševo,0,71
2964,Plaskovac,0,69
2965,Žerađe,0,27
2966,Jelakci,0,8
2967,Ravanica,0,4
2968,Leševo,0,4
2969,Kikojevac,0,44
2970,Jelenac,0,69
2971,Sumorovac,0,44
2972,Pajazitovo,0,71
2973,Donje Grbice,0,71
2974,Drlupa,0,4
2975,Vinjište,0,71
2976,Suvodol,0,123
2977,Mrča,0,48
2978,Osreci,0,79
2979,Domiševina,0,79
2980,Vranštica,0,8
2981,Vlajkovci,0,79
2982,Strmenica,0,8
2983,Popina,0,108
2984,Donje Leviće,0,79
2985,Babica,0,48
2986,Osaonica,0,108
2987,Donji Lipovac,0,79
2988,Lesenovci,0,8
2989,Gornja Crnišava,0,108
2990,Leskovica,0,8
2991,Mala Grabovnica,0,79
2992,Bratići,0,8
2993,Dobroljupci,0,8
2994,Lepojević,0,72
2995,Kamenjača,0,108
2996,Rujišnik,0,108
2997,Veluće,0,108
2998,Trešnjevak,0,71
2999,Cvetojevac,0,71
3000,Novi Milanovac,0,71
3001,Donja Sabanta,0,71
3002,Siljevica,0,72
3003,Gradac,0,21
3004,Velika Kruševica,0,72
3005,Igrište,0,48
3006,Žegrova,0,48
3007,Vitkovo,0,8
3008,Bobote,0,8
3009,Nevada,0,48
3010,Bogiše,0,79
3011,Karanovac,0,52
3012,Donja Mikuljana,0,48
3013,Prevetica,0,48
3014,Markoviće,0,48
3015,Degrmen,0,48
3016,Čučale,0,42
3017,Kavadar,0,72
3018,Rabenovac,0,72
3019,Beočić,0,72
3020,Topola,0,20
3021,Ivkovački Prnjavor,0,20
3022,Lukovica,0,80
3023,Mačevac,0,80
3024,Tićevac,0,7
3025,Kravlji Do,0,85
3026,Ritiševo,0,107
3027,Cakanovac,0,168
3028,Strezovce,0,168
3029,Donje Novo Selo,0,76
3030,Srpska Kuća,0,76
3031,Čestelin,0,121
3032,Kuštica,0,76
3033,Pljačkovica,0,121
3034,Lepčince,0,121
3035,Ranutovac,0,121
3036,Šajince,0,147
3037,Prevalac,0,153
3038,Gornji Kozji Dol,0,147
3039,Crnovce,0,147
3040,Duga Luka,0,153
3041,Stara Brezovica,0,121
3042,Gornja Trnica,0,147
3043,Gornji Stajevac,0,147
3044,Crveni Grad,0,147
3045,Prolesje,0,147
3046,Musulj,0,77
3047,Goleš,0,77
3048,Donja Ržana,0,77
3049,Gornje Tlamino,0,77
3050,Gložje,0,77
3051,Rikačevo,0,77
3052,Zli Dol,0,77
3053,Belut,0,77
3054,Veliko Pupavce,0,48
3055,Gornje Točane,0,48
3056,Medevce,0,160
3057,Poroštica,0,160
3058,Piskalje,0,68
3059,Vratare,0,60
3060,Dobromir,0,60
3061,Gornje Vidovo,0,104
3062,Gornja Bresnica,0,68
3063,Krnji Grad,0,68
3064,Smrdan,0,68
3065,Gornja Rečica,0,68
3066,Pozlata,0,60
3067,Gaglovo,0,60
3068,Mali Šiljegovac,0,60
3069,Lučina,0,167
3070,Vrapce,0,160
3071,Bogunovac,0,160
3072,Maćedonce,0,160
3073,Donji Gajtan,0,160
3074,Rankova Reka,0,68
3075,Jabučevo,0,68
3076,Dragi Deo,0,68
3077,Slišane,0,91
3078,Bregovina,0,68
3079,Tupale,0,160
3080,Rujkovac,0,160
3081,Bačevina,0,91
3082,Slavnik,0,87
3083,Svinjarica,0,91
3084,Konjarnik,0,144
3085,Debeli Lug,0,144
3086,Pašinac,0,68
3087,Ostrikovac,0,75
3088,Jakovlje,0,10
3089,Krušje,0,10
3090,Praskovče,0,117
3091,Mađere,0,117
3092,Jasenje,0,10
3093,Gornja Peščanica,0,10
3094,Deligrad,0,10
3095,Donja Stražava,0,68
3096,Gornja Rasovača,0,26
3097,Donja Rasovača,0,26
3098,Mali Drenovac,0,10
3099,Belja,0,10
