naselje_ime_lat,opstina_ime_lat,latitude,longitude,ulica_ime_lat,kucni_broj_lat
Radojevo,Nova Crnja,45.740225989208525,20.789161674088884,Maršala Tita,114
Radojevo,Nova Crnja,45.744033667468166,20.789845258628105,Maršala Tita,69
Toba,Nova Crnja,45.69233473240535,20.554053713218213,Kiš Ferenca,13
Toba,Nova Crnja,45.6933350011797,20.554078257878036,Kiš Ferenca,2
Toba,Nova Crnja,45.69228407407455,20.554634770619884,Kiš Ferenca,16
Aleksandrovo,Nova Crnja,45.630092949313664,20.582485538156,Svetozara Miletića,9
Nova Crnja,Nova Crnja,45.6627839660426,20.586092991180198,Maršala Tita,17
Aleksandrovo,Nova Crnja,45.64071076887168,20.596325497120944,Vojvode Mišića,40
Aleksandrovo,Nova Crnja,45.64261424516196,20.598921500800884,Petra Drapšina,13
Nova Crnja,Nova Crnja,45.66457674310545,20.58983131249381,Maršala Tita,61
Nova Crnja,Nova Crnja,45.66041864249615,20.592608881905175,Jablanska,19
Nova Crnja,Nova Crnja,45.667599750910995,20.596267188687648,Maršala Tita,109A
Nova Crnja,Nova Crnja,45.66524019880645,20.598573942640552,Jna,71A
Nova Crnja,Nova Crnja,45.66342113602442,20.59970696311972,Petefi Šandora,47
Nova Crnja,Nova Crnja,45.663823071753036,20.601238760941047,Petefi Šandora,60
Nova Crnja,Nova Crnja,45.66622280506613,20.601499270312026,Jna,88
Nova Crnja,Nova Crnja,45.66725856507268,20.60365521459711,Jna,106A
Nova Crnja,Nova Crnja,45.665774639399544,20.60452643708966,Petefi Šandora,83
Nova Crnja,Nova Crnja,45.671119041806364,20.604305077659454,Maršala Tita,110
Nova Crnja,Nova Crnja,45.66902066476808,20.6073824114716,Jna,128
Nova Crnja,Nova Crnja,45.66246984022031,20.608278120336465,Košut Lajoša,39
Nova Crnja,Nova Crnja,45.67280971742392,20.607867682044667,Maršala Tita,130
Nova Crnja,Nova Crnja,45.67124893214083,20.60809362981959,Kriva,1
Nova Crnja,Nova Crnja,45.6741056737594,20.609842823011377,Maršala Tita,219
Nova Crnja,Nova Crnja,45.67254536934811,20.614855091731595,Jna,182
Nova Crnja,Nova Crnja,45.67053565070359,20.61557525188705,Petefi Šandora,178
Nova Crnja,Nova Crnja,45.67316943870691,20.617357907509586,Jna,194
Vojvoda Stepa,Nova Crnja,45.67787492345868,20.653286366953072,Zetska,29
Vojvoda Stepa,Nova Crnja,45.692179818194425,20.65025439080723,Petra Kočića,6
Vojvoda Stepa,Nova Crnja,45.68078497483205,20.65676894236934,Kajmakčalanska,42
Srpska Crnja,Nova Crnja,45.71987871500541,20.678015839536222,Bosanska,141
Srpska Crnja,Nova Crnja,45.72272696105122,20.680143708220566,Bosanska,112
Srpska Crnja,Nova Crnja,45.71329957319666,20.689590250774813,Kneza Lazara,37A
Srpska Crnja,Nova Crnja,45.717599467286085,20.682591716099804,5.oktobra,102
Srpska Crnja,Nova Crnja,45.71886670796379,20.684678895333214,5.oktobra,73A
Srpska Crnja,Nova Crnja,45.729223571414074,20.68832764387618,Bosanska,29
Srpska Crnja,Nova Crnja,45.725526946855055,20.69869373443956,Vojvođanska,8A
Srpska Crnja,Nova Crnja,45.74133625679599,20.699547745677048,Jakšićevo,4
Srpska Crnja,Nova Crnja,45.72554900427337,20.701300979501006,Cara Dušana,10
Srpska Crnja,Nova Crnja,45.72804007311987,20.701443721851145,Zmaj Jovina,33
Srpska Crnja,Nova Crnja,45.72928769883963,20.701799115121602,Zmaj Jovina,14
Srpska Crnja,Nova Crnja,45.733543412451695,20.70102932419235,Momčila Milankova,25
Srpska Crnja,Nova Crnja,45.729987248877315,20.702631681062687,Zmaj Jovina,5
Radojevo,Nova Crnja,45.74197337098916,20.78002979958246,7.jula,124
Radojevo,Nova Crnja,45.742866322361905,20.783890275827968,Ive Lole Ribara,55
Radojevo,Nova Crnja,45.74311127287553,20.783911441586543,Ive Lole Ribara,53
Radojevo,Nova Crnja,45.74708327889478,20.784088828555113,Ive Lole Ribara,40
Radojevo,Nova Crnja,45.74897663061182,20.784494093598965,Ive Lole Ribara,22
Radojevo,Nova Crnja,45.748388763489515,20.785963266288185,Vojvode Putnika,30
Radojevo,Nova Crnja,45.74517675411626,20.78935181315252,Maršala Tita,72
Nova Crnja,Nova Crnja,45.66839988773758,20.59852876221555,Maršala Tita,68
Nova Crnja,Nova Crnja,45.66948537267865,20.61326500291402,Petefi Šandora,160
Nova Crnja,Nova Crnja,45.673888855376816,20.616975144329242,Jna,203
Aleksandrovo,Nova Crnja,45.62956648480618,20.58560039231257,Svetozara Miletića,21
Nova Crnja,Nova Crnja,45.66088940354807,20.591403217841183,Jablanska,4
Nova Crnja,Nova Crnja,45.66157515026677,20.596739616579317,Petefi Šandora,22A
Nova Crnja,Nova Crnja,45.6669639896584,20.603091535666902,Jna,100
Nova Crnja,Nova Crnja,45.66496293352856,20.607657124907853,Košut Lajoša,27
Nova Crnja,Nova Crnja,45.67270034470199,20.60768061100143,Maršala Tita,128
Nova Crnja,Nova Crnja,45.663029995988985,20.608733643220145,Košut Lajoša,44
Nova Crnja,Nova Crnja,45.668108645305985,20.609652763895753,Petefi Šandora,121
Nova Crnja,Nova Crnja,45.66847746836195,20.611306309375532,Petefi Šandora,140
Nova Crnja,Nova Crnja,45.67130638915723,20.611264259843136,Jna,153
Nova Crnja,Nova Crnja,45.67448509995254,20.611386182024837,Maršala Tita,156
Vojvoda Stepa,Nova Crnja,45.6767607828351,20.64655509964124,Knez Mihajlova,66
Vojvoda Stepa,Nova Crnja,45.677702422952784,20.651319934057113,Zetska,22
Vojvoda Stepa,Nova Crnja,45.677885962552445,20.6530979329626,Zetska,27
Vojvoda Stepa,Nova Crnja,45.67498654444862,20.660054336621187,Rašina,70
Vojvoda Stepa,Nova Crnja,45.69293240866263,20.66329756194736,Rašina,8
Srpska Crnja,Nova Crnja,45.72222689923151,20.679990815443443,Bosanska,107
Srpska Crnja,Nova Crnja,45.714211756787,20.690601390201603,Kneza Lazara,31
Srpska Crnja,Nova Crnja,45.72265572928296,20.680517034958317,Bosanska,99
Srpska Crnja,Nova Crnja,45.720084191359135,20.68606484406547,5.oktobra,61
Srpska Crnja,Nova Crnja,45.723663304372394,20.689869419518384,5.oktobra,30
Srpska Crnja,Nova Crnja,45.724389882141615,20.697979428338467,Vojvođanska,20
Srpska Crnja,Nova Crnja,45.74200448807972,20.69866488656702,Milete Jakšića,30
Srpska Crnja,Nova Crnja,45.743895755521564,20.69888070828968,Milete Jakšića,8
Srpska Crnja,Nova Crnja,45.72473334545123,20.700885101017732,Cara Dušana,29
Srpska Crnja,Nova Crnja,45.72539657655061,20.701800799483404,Cara Dušana,14
Srpska Crnja,Nova Crnja,45.72889467880476,20.703475935860755,Zmaj Jovina,15
Radojevo,Nova Crnja,45.74110363257148,20.783187112169074,Ive Lole Ribara,88
Radojevo,Nova Crnja,45.73909787099544,20.785314665548405,Vojvode Putnika,108
Radojevo,Nova Crnja,45.738417900007164,20.785621655743903,Južni Red,2
Radojevo,Nova Crnja,45.740551565552565,20.785640741900696,Vojvode Putnika,94
Radojevo,Nova Crnja,45.74684485266886,20.78404308046226,Ive Lole Ribara,42
Radojevo,Nova Crnja,45.746071471355805,20.784261654826338,Ive Lole Ribara,33
Radojevo,Nova Crnja,45.74248669280058,20.786102286850323,Vojvode Putnika,81
Radojevo,Nova Crnja,45.74712750340897,20.786259405178086,Vojvode Putnika,39
Radojevo,Nova Crnja,45.74469532459357,20.791522219776187,Karađorđeva,27
Toba,Nova Crnja,45.69266232861307,20.554390950960393,Kiš Ferenca,10
Aleksandrovo,Nova Crnja,45.62849006415843,20.59076940055573,Svetozara Miletića,39
Aleksandrovo,Nova Crnja,45.62791478239953,20.591590524332407,Svetozara Miletića,44
Aleksandrovo,Nova Crnja,45.627947127313796,20.593972982451525,Svetozara Miletića,51
Aleksandrovo,Nova Crnja,45.628890522853425,20.593899075316443,Petra Drapšina,69
Aleksandrovo,Nova Crnja,45.63919660414382,20.59769482712645,Petra Drapšina,25A
Aleksandrovo,Nova Crnja,45.64109840131215,20.596213129817777,Vojvode Mišića,41A
Nova Crnja,Nova Crnja,45.66469707119793,20.590680769332998,Maršala Tita,6
Nova Crnja,Nova Crnja,45.664265288197754,20.59644623036992,Jna,53
Nova Crnja,Nova Crnja,45.66198969269441,20.59670326539523,Petefi Šandora,21
Nova Crnja,Nova Crnja,45.67014065399398,20.60220762398611,Maršala Tita,96
Nova Crnja,Nova Crnja,45.670664694024204,20.603323433725457,Maršala Tita,102
Nova Crnja,Nova Crnja,45.66866415653779,20.60662835485209,Jna,122
Nova Crnja,Nova Crnja,45.66568048576299,20.606898427576546,Košut Lajoša,17
Nova Crnja,Nova Crnja,45.669902592661245,20.60927927857898,Jna,144
Nova Crnja,Nova Crnja,45.671208646330435,20.611054638933446,Jna,151
Nova Crnja,Nova Crnja,45.67467118364842,20.611687905563286,Maršala Tita,158
Nova Crnja,Nova Crnja,45.67633794868128,20.614447474381166,Maršala Tita,263
Vojvoda Stepa,Nova Crnja,45.68176322887978,20.64984199709751,Kajmakčalanska,11
Vojvoda Stepa,Nova Crnja,45.692503846199564,20.650753911731968,Petra Kočića,7
Vojvoda Stepa,Nova Crnja,45.6815022126969,20.653119886425884,Kajmakčalanska,25
Vojvoda Stepa,Nova Crnja,45.68107234250773,20.65344960146543,Kajmakčalanska,28
Vojvoda Stepa,Nova Crnja,45.67720230008578,20.656358393881618,Zetska,42A
Vojvoda Stepa,Nova Crnja,45.680977744522465,20.65466865968616,Kajmakčalanska,34
Vojvoda Stepa,Nova Crnja,45.68245437133784,20.66220766204172,Rašina,87
Vojvoda Stepa,Nova Crnja,45.68330391091772,20.66234277796537,Rašina,77
Srpska Crnja,Nova Crnja,45.72182486582012,20.679520477887717,Bosanska,115
Srpska Crnja,Nova Crnja,45.716297861839635,20.684020313095747,5.oktobra,101
Srpska Crnja,Nova Crnja,45.73111770621189,20.685441770368108,Cigansko Naselje,7
Srpska Crnja,Nova Crnja,45.72817278292975,20.686635647007847,Bosanska,38
Srpska Crnja,Nova Crnja,45.7287565734326,20.68834682006751,Save Kovačevića,3A
Srpska Crnja,Nova Crnja,45.72830332205422,20.689249220353883,Save Kovačevića,7
Srpska Crnja,Nova Crnja,45.739419290950806,20.69648880588756,Njegoševa,51
Srpska Crnja,Nova Crnja,45.74218533597175,20.696327786132276,Njegoševa,22
Srpska Crnja,Nova Crnja,45.72465358566936,20.69814237052743,Vojvođanska,16
Srpska Crnja,Nova Crnja,45.741003306195154,20.698552009563443,Milete Jakšića,36
Srpska Crnja,Nova Crnja,45.73350915868219,20.700528756222834,Momčila Milankova,26
Srpska Crnja,Nova Crnja,45.72743956682694,20.701074868524053,Zmaj Jovina,39
Srpska Crnja,Nova Crnja,45.72764004760268,20.70119087723141,Zmaj Jovina,37
Srpska Crnja,Nova Crnja,45.72832278815389,20.701616228452266,Zmaj Jovina,29
Srpska Crnja,Nova Crnja,45.74164657383247,20.70049656600391,Jakšićevo,9
Srpska Crnja,Nova Crnja,45.73317707563598,20.70567244987994,Karađorđeva,27
Radojevo,Nova Crnja,45.74025956390258,20.7831039969561,Ive Lole Ribara,96
Radojevo,Nova Crnja,45.74589665376051,20.784201777483847,Ive Lole Ribara,35
Radojevo,Nova Crnja,45.74080945408534,20.786081953890434,Vojvode Putnika,93
Radojevo,Nova Crnja,45.74573529275007,20.785696108662084,Vojvode Putnika,52
Radojevo,Nova Crnja,45.742283795685374,20.789190822185944,Maršala Tita,94
Radojevo,Nova Crnja,45.74829384870498,20.789474437270904,Maršala Tita,40
Toba,Nova Crnja,45.69323626813048,20.553618852021856,Kiš Ferenca,1
Toba,Nova Crnja,45.68796513986397,20.556771623887013,Kiš Ferenca,60
Toba,Nova Crnja,45.69054637960446,20.56204066878533,Banova Jaruga,26
Aleksandrovo,Nova Crnja,45.64319325889184,20.584659680104654,Vojvode Mišića,1
Nova Crnja,Nova Crnja,45.66060799166835,20.58745875749718,Doža Đerđa,31
Nova Crnja,Nova Crnja,45.6607767970183,20.587818602768298,Doža Đerđa,32
Nova Crnja,Nova Crnja,45.663930040192554,20.588482628570073,Maršala Tita,45
Aleksandrovo,Nova Crnja,45.63888957414772,20.597564605395466,Petra Drapšina,27A
Nova Crnja,Nova Crnja,45.66368565976957,20.59533460636157,Jna,43
Nova Crnja,Nova Crnja,45.66431772621113,20.596665111351527,Jna,55
Nova Crnja,Nova Crnja,45.664750817521,20.59841928605285,Jna,66
Nova Crnja,Nova Crnja,45.666383626026985,20.601002213592896,Jna,87
Srpska Crnja,Nova Crnja,45.7262618299811,20.70053072986556,Zmaj Jovina,47
Nova Crnja,Nova Crnja,45.67300574140254,20.608309390070865,Maršala Tita,132
Nova Crnja,Nova Crnja,45.66765304808645,20.609660680653338,Petefi Šandora,126
Nova Crnja,Nova Crnja,45.668538697442315,20.609597266933083,Petefi Šandora,125
Nova Crnja,Nova Crnja,45.67071030222469,20.610087623545073,Jna,143
Nova Crnja,Nova Crnja,45.67084642281129,20.61123136765849,Jna,156
Nova Crnja,Nova Crnja,45.67608452642404,20.61461998400057,Maršala Tita,178
Vojvoda Stepa,Nova Crnja,45.67974679950619,20.647102571168237,Knez Mihajlova,58
Vojvoda Stepa,Nova Crnja,45.681312638111905,20.649575147147193,Kajmakčalanska,12
Vojvoda Stepa,Nova Crnja,45.680999170662126,20.65425338100929,Kajmakčalanska,32
Vojvoda Stepa,Nova Crnja,45.6772380444766,20.660244218359196,Zetska,59
Vojvoda Stepa,Nova Crnja,45.68668209005852,20.662184271508476,Rašina,26
Srpska Crnja,Nova Crnja,45.7142939887906,20.69018978314817,Kneza Lazara,16A
Srpska Crnja,Nova Crnja,45.71438953803673,20.690308104372022,Kneza Lazara,16
Srpska Crnja,Nova Crnja,45.71589899413985,20.69211467468796,Kneza Lazara,6
Srpska Crnja,Nova Crnja,45.71894930688335,20.68427752299121,5.oktobra,84
Srpska Crnja,Nova Crnja,45.72404654970173,20.682202068402788,Bosanska,89A
Srpska Crnja,Nova Crnja,45.723216074520074,20.689313279159837,5.oktobra,34
Srpska Crnja,Nova Crnja,45.72315256192163,20.69446542484229,Aleksandra Zarina,8
Srpska Crnja,Nova Crnja,45.72807016701667,20.694307656353033,5.oktobra,3
Srpska Crnja,Nova Crnja,45.73430012859017,20.698230116894067,Milete Jakšića,63A
Srpska Crnja,Nova Crnja,45.74423735611059,20.6989232229142,Milete Jakšića,4
Srpska Crnja,Nova Crnja,45.728177805565295,20.70152048396754,Zmaj Jovina,31
Srpska Crnja,Nova Crnja,45.74269965687205,20.700254273544278,Jakšićevo,12
Radojevo,Nova Crnja,45.744964597549846,20.784186599589972,Karađorđeva,5
Radojevo,Nova Crnja,45.745595837433314,20.785678130043035,Vojvode Putnika,54
Radojevo,Nova Crnja,45.74244783673573,20.789704918764265,Maršala Tita,85
Radojevo,Nova Crnja,45.7443907813459,20.791003350811298,Karađorđeva,8
Toba,Nova Crnja,45.687103920489804,20.55720787275898,Kiš Ferenca,68
Toba,Nova Crnja,45.685385194754,20.558087620691946,Kiš Ferenca,86
Toba,Nova Crnja,45.68787360363145,20.559168370898863,Ive Lole Ribara,5
Aleksandrovo,Nova Crnja,45.62921604259937,20.594038614301326,Petra Drapšina,67
Nova Crnja,Nova Crnja,45.65960726397845,20.589730767316606,Jna,11
Nova Crnja,Nova Crnja,45.6617001645419,20.596839357292378,Petefi Šandora,22
Nova Crnja,Nova Crnja,45.66411049384365,20.597038617440788,Jna,54A
Nova Crnja,Nova Crnja,45.66266990302453,20.598137507070124,Petefi Šandora,35
Nova Crnja,Nova Crnja,45.66548571258661,20.600002399432313,Jna,78
Nova Crnja,Nova Crnja,45.66379930031765,20.600308890053174,Petefi Šandora,53
Nova Crnja,Nova Crnja,45.66576646004055,20.60067423693549,Jna,82
Nova Crnja,Nova Crnja,45.66950954210803,20.60335508775655,Košut Lajoša,1V
Nova Crnja,Nova Crnja,45.66584227914012,20.604799013427577,Petefi Šandora,85
Nova Crnja,Nova Crnja,45.671163711314406,20.603715082782287,Maršala Tita,173
Nova Crnja,Nova Crnja,45.66652980034351,20.60619039393719,Petefi Šandora,97
Nova Crnja,Nova Crnja,45.672072038398795,20.60565427573698,Maršala Tita,187
Nova Crnja,Nova Crnja,45.662737553515356,20.608233506950217,Košut Lajoša,39A
Nova Crnja,Nova Crnja,45.66678109607562,20.607731462708447,Petefi Šandora,108
Nova Crnja,Nova Crnja,45.6703680704039,20.61021401967977,Jna,150
Nova Crnja,Nova Crnja,45.668295550044,20.61080085211371,Petefi Šandora,136
Nova Crnja,Nova Crnja,45.67485355344837,20.61137387371105,Maršala Tita,235
Nova Crnja,Nova Crnja,45.67597040915654,20.61363801145081,Maršala Tita,257
Nova Crnja,Nova Crnja,45.66885412758746,20.61665258550443,1.oktobra,5
Vojvoda Stepa,Nova Crnja,45.67840558656509,20.64906183292943,Zetska,11
Vojvoda Stepa,Nova Crnja,45.684076499929,20.647896956238743,Knez Mihajlova,40
Vojvoda Stepa,Nova Crnja,45.67958861936183,20.660820145801974,Rašina,50
Srpska Crnja,Nova Crnja,45.713674441126614,20.689982364279338,Kneza Lazara,36
Srpska Crnja,Nova Crnja,45.71766081997612,20.682741962664327,5.oktobra,100
Srpska Crnja,Nova Crnja,45.72465781654035,20.6829232655741,Bosanska,79
Srpska Crnja,Nova Crnja,45.72909227132109,20.68774206897532,Bosanska,28
Srpska Crnja,Nova Crnja,45.72741924155901,20.69116566193586,Save Kovačevića,11A
Srpska Crnja,Nova Crnja,45.739078805830424,20.696460057587135,Njegoševa,55
Srpska Crnja,Nova Crnja,45.74079111464862,20.696665065464803,Njegoševa,39
Srpska Crnja,Nova Crnja,45.72600075080728,20.700715254845395,Cara Dušana,15
Radojevo,Nova Crnja,45.738239581594904,20.78725171476188,Južni Red,8
Radojevo,Nova Crnja,45.74290935792321,20.789196180861175,Maršala Tita,88
Toba,Nova Crnja,45.68992839790646,20.55528778115345,Kiš Ferenca,39
Toba,Nova Crnja,45.68704878350528,20.55761271197428,Kiš Ferenca,70
Vojvoda Stepa,Nova Crnja,45.67841200085868,20.647286617777567,Zetska,3
Aleksandrovo,Nova Crnja,45.64143611467466,20.59230994122129,Vojvode Mišića,26
Aleksandrovo,Nova Crnja,45.630967719495416,20.59411603128945,Petra Drapšina,68
Aleksandrovo,Nova Crnja,45.63387369147432,20.595136734091746,Petra Drapšina,58
Aleksandrovo,Nova Crnja,45.634851371069146,20.595517556179853,Petra Drapšina,52
Aleksandrovo,Nova Crnja,45.63410857860615,20.5957362661694,Petra Drapšina,47
Aleksandrovo,Nova Crnja,45.63570612197495,20.59641480727077,Petra Drapšina,37A
Nova Crnja,Nova Crnja,45.660178320594426,20.592331823429788,Jablanska,18
Aleksandrovo,Nova Crnja,45.6430956557434,20.59860021061735,Petra Drapšina,12
Nova Crnja,Nova Crnja,45.668031827234245,20.597884745721153,Maršala Tita,62A
Nova Crnja,Nova Crnja,45.664634130532335,20.603019039059365,Petefi Šandora,76
Nova Crnja,Nova Crnja,45.665175872694164,20.604492269741787,Petefi Šandora,88
Nova Crnja,Nova Crnja,45.67165463896082,20.605385153321414,Maršala Tita,116
Nova Crnja,Nova Crnja,45.66747011488632,20.60893969610283,Petefi Šandora,120
Nova Crnja,Nova Crnja,45.673416841190864,20.60902769923,Maršala Tita,138
Nova Crnja,Nova Crnja,45.67346817849876,20.609142380954363,Maršala Tita,140
Nova Crnja,Nova Crnja,45.669268961786216,20.616916147058536,1.oktobra,10
Vojvoda Stepa,Nova Crnja,45.67783809906881,20.653698251013182,Zetska,31
Srpska Crnja,Nova Crnja,45.71938039565621,20.678834658118134,Bosanska,149
Srpska Crnja,Nova Crnja,45.72122108936368,20.687413779814733,5.oktobra,51
Srpska Crnja,Nova Crnja,45.727805811488096,20.693701729980084,5.oktobra,8
Srpska Crnja,Nova Crnja,45.71699022204437,20.68198341706577,5.oktobra,106
Srpska Crnja,Nova Crnja,45.71507155651567,20.691616191248823,Kneza Lazara,15
Srpska Crnja,Nova Crnja,45.72507962811034,20.683422711268786,Bosanska,73
Srpska Crnja,Nova Crnja,45.728053646275804,20.68691056834356,Bosanska,43
Srpska Crnja,Nova Crnja,45.72833857385694,20.694578263977252,5.oktobra,1A
Srpska Crnja,Nova Crnja,45.737412942730096,20.695816237095165,Njegoševa,68
Srpska Crnja,Nova Crnja,45.74009680933878,20.696094230959474,Njegoševa,36
Srpska Crnja,Nova Crnja,45.742706895594914,20.69638267768142,Njegoševa,18
Srpska Crnja,Nova Crnja,45.72343128350322,20.69988648755168,Branka Radičevića,10
Srpska Crnja,Nova Crnja,45.74057958264319,20.69931566584714,Jakšićevo,6
Srpska Crnja,Nova Crnja,45.74023909637753,20.69945722179514,Jakšićevo,7
Radojevo,Nova Crnja,45.74738568800666,20.78474821049936,Ive Lole Ribara,23
Radojevo,Nova Crnja,45.744352760312246,20.78568687198365,Vojvode Putnika,62
Radojevo,Nova Crnja,45.74355269182951,20.78980965451006,Maršala Tita,75
Radojevo,Nova Crnja,45.746490114594586,20.78943390792501,Maršala Tita,60
Radojevo,Nova Crnja,45.74664614815408,20.797173636207763,Granični Red,14
Toba,Nova Crnja,45.69161931430325,20.554091764259894,Kiš Ferenca,21
Toba,Nova Crnja,45.688198451742444,20.556194562547166,Kiš Ferenca,55A
Toba,Nova Crnja,45.68585797137494,20.56146481994762,4.oktobra,9
Aleksandrovo,Nova Crnja,45.64173485076363,20.590773073702405,Vojvode Mišića,20
Aleksandrovo,Nova Crnja,45.629981937752454,20.593736344275825,Petra Drapšina,74
Aleksandrovo,Nova Crnja,45.637408477691835,20.59697882484819,Petra Drapšina,37
Nova Crnja,Nova Crnja,45.660343299819345,20.590517770056927,Jna,12
Nova Crnja,Nova Crnja,45.661177879618954,20.591830624980847,Jablanska,5
Nova Crnja,Nova Crnja,45.663238885339155,20.594378398401542,Jna,33
Nova Crnja,Nova Crnja,45.66305917259055,20.594870191000417,Jna,36
Nova Crnja,Nova Crnja,45.667150329192744,20.59534905408575,Maršala Tita,101
Nova Crnja,Nova Crnja,45.6671645940673,20.603732519189446,Jna,106
Nova Crnja,Nova Crnja,45.66643457941776,20.60559270163705,Petefi Šandora,95
Nova Crnja,Nova Crnja,45.66853149410107,20.606526836346486,Jna,120
Nova Crnja,Nova Crnja,45.664115797917525,20.608005920364278,Košut Lajoša,29B
Nova Crnja,Nova Crnja,45.670044382234614,20.60949744373311,Jna,146A
Nova Crnja,Nova Crnja,45.67085456286324,20.60889584179299,Kriva,10
Nova Crnja,Nova Crnja,45.6718522864557,20.612534477374584,Jna,165
Vojvoda Stepa,Nova Crnja,45.67739700260794,20.654482933633144,Zetska,36
Vojvoda Stepa,Nova Crnja,45.67708375484632,20.65716598647743,Zetska,46A
Srpska Crnja,Nova Crnja,45.72034044394831,20.677756317360654,Bosanska,139
Srpska Crnja,Nova Crnja,45.71605508815992,20.690489839524506,Nemanjina,8
Srpska Crnja,Nova Crnja,45.72421484961488,20.681905673913764,Bosanska,90
Srpska Crnja,Nova Crnja,45.724921390825685,20.683226599599514,Bosanska,75
Srpska Crnja,Nova Crnja,45.71969238391343,20.685147893734538,5.oktobra,74
Srpska Crnja,Nova Crnja,45.72810281064353,20.686491199552787,Bosanska,38A
Srpska Crnja,Nova Crnja,45.7221111010749,20.687978600250442,5.oktobra,46
Srpska Crnja,Nova Crnja,45.72730357113444,20.693233209666673,5.oktobra,12
Srpska Crnja,Nova Crnja,45.73672232274906,20.69575186235525,Njegoševa,76
Srpska Crnja,Nova Crnja,45.72391712389066,20.698067561779727,Vojvođanska,23
Srpska Crnja,Nova Crnja,45.728756686495444,20.70378421091767,Zmaj Jovina,17
Radojevo,Nova Crnja,45.74329713966449,20.789212075913593,Maršala Tita,84
Radojevo,Nova Crnja,45.745519440136,20.789904476343768,Maršala Tita,61
Nova Crnja,Nova Crnja,45.66254800885193,20.592894201920892,Jna,17A
Toba,Nova Crnja,45.691044307193806,20.555237710572985,Kiš Ferenca,28
Toba,Nova Crnja,45.689334498870366,20.555466764910058,Kiš Ferenca,45
Toba,Nova Crnja,45.68987883898465,20.555829119078275,Kiš Ferenca,40A
Toba,Nova Crnja,45.68592593112699,20.557822797797307,Kiš Ferenca,80
Aleksandrovo,Nova Crnja,45.62990293086668,20.59417285285212,Petra Drapšina,63
Aleksandrovo,Nova Crnja,45.63318880422256,20.594906363543462,Petra Drapšina,62
Aleksandrovo,Nova Crnja,45.64161800776289,20.59855815181064,Petra Drapšina,19
Nova Crnja,Nova Crnja,45.665306082130314,20.592194088546563,Maršala Tita,24
Aleksandrovo,Nova Crnja,45.64335173133798,20.59870258026773,Petra Drapšina,10
Nova Crnja,Nova Crnja,45.663154667207074,20.599951735164854,Petefi Šandora,50
Nova Crnja,Nova Crnja,45.66913872230307,20.599464135597845,Maršala Tita,135
Nova Crnja,Nova Crnja,45.66597464439311,20.601136318235536,Jna,86
Nova Crnja,Nova Crnja,45.6640262640489,20.601715369647305,Petefi Šandora,64
Nova Crnja,Nova Crnja,45.66640838583696,20.601984883013273,Jna,90
Nova Crnja,Nova Crnja,45.668832463908,20.60615550274207,Jna,117
Nova Crnja,Nova Crnja,45.67224773726044,20.606620839394747,Maršala Tita,124
Nova Crnja,Nova Crnja,45.67202798988228,20.60781459611165,Kriva,2V
Nova Crnja,Nova Crnja,45.671559016778666,20.60825246365443,Kriva,4
Nova Crnja,Nova Crnja,45.668610650481725,20.610583630373,Petefi Šandora,131
Nova Crnja,Nova Crnja,45.674278470388806,20.610206132303507,Maršala Tita,221
Nova Crnja,Nova Crnja,45.67440292077787,20.61046077256771,Maršala Tita,225
Nova Crnja,Nova Crnja,45.66989610890426,20.614177935817064,Petefi Šandora,166
Vojvoda Stepa,Nova Crnja,45.68131464521448,20.6510542882327,Kajmakčalanska,18
Vojvoda Stepa,Nova Crnja,45.69221661911244,20.649927037871983,Petra Kočića,4
Vojvoda Stepa,Nova Crnja,45.68092062052999,20.653668062992974,Kajmakčalanska,28A
Vojvoda Stepa,Nova Crnja,45.677278823139716,20.65979212963647,Zetska,57
Vojvoda Stepa,Nova Crnja,45.682966167535625,20.662301662743033,Rašina,81
Srpska Crnja,Nova Crnja,45.694649156199446,20.664497168293547,Rašina,1
Srpska Crnja,Nova Crnja,45.72086912812083,20.678387299444356,Bosanska,131
Srpska Crnja,Nova Crnja,45.72239573504663,20.67975918690477,Bosanska,118
Srpska Crnja,Nova Crnja,45.72204368751171,20.679781758744706,Bosanska,111
Srpska Crnja,Nova Crnja,45.71626227841826,20.690121600028952,Nemanjina,7
Srpska Crnja,Nova Crnja,45.721720759690605,20.687558771149877,5.oktobra,50
Srpska Crnja,Nova Crnja,45.72852047067837,20.687058069288224,Bosanska,34
Srpska Crnja,Nova Crnja,45.72986832690006,20.68866875144208,Bosanska,20
Srpska Crnja,Nova Crnja,45.723386510978166,20.68953092354021,5.oktobra,32
Srpska Crnja,Nova Crnja,45.72797837070488,20.689339955841508,Save Kovačevića,8A
Srpska Crnja,Nova Crnja,45.72595739176794,20.699935417746666,Cara Dušana,8
Srpska Crnja,Nova Crnja,45.73624044177623,20.698066579782072,Milete Jakšića,62
Srpska Crnja,Nova Crnja,45.727257289140994,20.70052039846285,Zmaj Jovina,36
Srpska Crnja,Nova Crnja,45.734218891204385,20.700605808801857,Momčila Milankova,18
Srpska Crnja,Nova Crnja,45.734191868993655,20.70107946146723,Momčila Milankova,17
Srpska Crnja,Nova Crnja,45.72919031419471,20.702145607955668,Zmaj Jovina,21
Srpska Crnja,Nova Crnja,45.733697899372636,20.705198909010857,Karađorđeva,22
Radojevo,Nova Crnja,45.74250816094332,20.78010521508956,7.jula,114
